srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,sDevType,sOSName,age_gender
1979,"""2""","""13""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""1""","""4""","""4""","""5""","""1""","""1""","""1""",30-49 Female
225,"""2""","""16""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""4""","""0""","""12""",65+ Male
1973,"""2""","""1""","""3""","""3""","""2""","""5""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""2""","""0""","""12""",30-49 Female
153,"""2""","""13""","""1""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""3""","""2""","""4""","""4""","""2""","""4""","""2""","""6""",50-64 Male
315,"""4""","""13""","""97""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""4""","""1""","""2""","""5""","""5""","""1""","""1""","""1""",18-29 Male
1777,"""2""","""96""","""3""","""3""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""4""","""4""","""2""","""2""","""0""","""12""",18-29 Male
661,"""2""","""32""","""3""","""4""","""4""","""4""","""5""","""2""","""2""","""2""","""1""","""3""","""4""","""4""","""2""","""4""","""1""","""1""",65+ Female
376,"""4""","""33""","""6""","""2""","""3""","""4""","""4""","""2""","""1""","""2""","""3""","""1""","""4""","""4""","""4""","""4""","""0""","""12""",50-64 Male
774,"""5""","""16""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""4""","""5""","""4""","""1""","""0""","""12""",65+ Female
1431,"""2""","""1""","""-98""","""3""","""2""","""2""","""1""","""1""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""1""","""6""",30-49 Female
107,"""4""","""11""","""3""","""3""","""3""","""1""","""1""","""2""","""3""","""1""","""3""","""3""","""4""","""4""","""4""","""2""","""0""","""7""",50-64 Female
262,"""5""","""96""","""4""","""1""","""2""","""1""","""5""","""1""","""1""","""2""","""4""","""1""","""4""","""2""","""2""","""1""","""0""","""12""",18-29 Male
2363,"""2""","""36""","""1""","""5""","""4""","""3""","""3""","""3""","""1""","""2""","""4""","""2""","""4""","""4""","""4""","""2""","""-1""","""-1""",65+ Female
717,"""2""","""36""","""1""","""5""","""4""","""4""","""4""","""2""","""3""","""4""","""2""","""2""","""2""","""4""","""4""","""2""","""1""","""6""",65+ Female
1919,"""2""","""-98""","""1""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""3""","""2""","""0""","""12""",50-64 Male
2382,"""5""","""20""","""5""","""2""","""1""","""2""","""1""","""1""","""1""","""1""","""3""","""2""","""2""","""5""","""4""","""4""","""1""","""6""",30-49 Male
1206,"""2""","""1""","""3""","""4""","""3""","""3""","""3""","""1""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Female
1118,"""2""","""17""","""1""","""1""","""1""","""3""","""3""","""1""","""1""","""2""","""1""","""1""","""2""","""1""","""5""","""1""","""1""","""6""",65+ Female
932,"""2""","""1""","""1""","""4""","""3""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""0""","""8""",30-49 Female
201,"""4""","""16""","""4""","""3""","""1""","""1""","""5""","""2""","""2""","""1""","""4""","""1""","""1""","""2""","""4""","""2""","""0""","""12""",50-64 Female
965,"""4""","""5""","""4""","""2""","""2""","""2""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""2""","""4""","""2""","""1""","""6""",50-64 Female
1166,"""2""","""16""","""1""","""3""","""3""","""4""","""2""","""3""","""3""","""4""","""4""","""2""","""5""","""5""","""4""","""2""","""2""","""6""",50-64 Male
1529,"""2""","""36""","""3""","""5""","""5""","""2""","""5""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""1""","""0""","""12""",65+ Female
1200,"""2""","""16""","""3""","""2""","""1""","""2""","""1""","""3""","""2""","""1""","""3""","""2""","""1""","""1""","""1""","""5""","""0""","""12""",65+ Male
1665,"""2""","""1""","""3""","""4""","""4""","""5""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""",30-49 Female
195,"""2""","""11""","""3""","""3""","""3""","""4""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""4""","""2""","""2""","""0""","""12""",30-49 Female
182,"""5""","""13""","""11""","""3""","""5""","""3""","""3""","""1""","""1""","""1""","""2""","""1""","""2""","""4""","""4""","""2""","""1""","""6""",50-64 Female
500,"""2""","""20""","""3""","""2""","""2""","""2""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""2""","""1""","""1""",30-49 Female
1835,"""2""","""1""","""3""","""2""","""2""","""2""","""2""","""1""","""2""","""1""","""2""","""1""","""4""","""4""","""4""","""2""","""1""","""6""",18-29 Male
325,"""4""","""1""","""3""","""4""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""1""","""6""",30-49 Female
832,"""2""","""1""","""1""","""2""","""2""","""4""","""4""","""2""","""1""","""3""","""2""","""2""","""1""","""2""","""1""","""4""","""1""","""6""",30-49 Female
2017,"""5""","""96""","""97""","""1""","""1""","""1""","""3""","""4""","""4""","""4""","""4""","""4""","""5""","""5""","""5""","""5""","""-1""","""-1""",30-49 Female
1926,"""2""","""35""","""3""","""3""","""2""","""2""","""3""","""1""","""1""","""1""","""4""","""1""","""1""","""1""","""1""","""2""","""-1""","""-1""",65+ Female
901,"""1""","""16""","""4""","""2""","""3""","""2""","""3""","""2""","""3""","""3""","""2""","""3""","""5""","""5""","""2""","""2""","""1""","""6""",30-49 Female
1109,"""1""","""16""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""3""","""1""","""2""","""2""","""4""","""1""","""1""","""6""",65+ Female
793,"""2""","""29""","""-98""","""3""","""3""","""5""","""4""","""1""","""1""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""0""","""8""",65+ Male
1038,"""4""","""11""","""4""","""2""","""1""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""5""","""5""","""1""","""-1""","""-1""",65+ Female
632,"""2""","""-98""","""3""","""-98""","""5""","""3""","""4""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""1""",50-64 Male
493,"""2""","""16""","""1""","""3""","""4""","""4""","""3""","""2""","""1""","""1""","""2""","""1""","""1""","""4""","""4""","""2""","""2""","""6""",65+ Male
1537,"""2""","""4""","""3""","""3""","""3""","""3""","""2""","""4""","""4""","""2""","""4""","""4""","""4""","""4""","""2""","""4""","""0""","""12""",30-49 Female
1965,"""2""","""-98""","""3""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",18-29 Female
877,"""2""","""1""","""3""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""1""","""1""",30-49 Female
1853,"""4""","""16""","""3""","""3""","""2""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""5""","""4""","""4""","""0""","""12""",65+ Female
777,"""4""","""29""","""1""","""3""","""3""","""4""","""4""","""3""","""1""","""2""","""3""","""3""","""2""","""2""","""1""","""2""","""2""","""6""",65+ Male
1102,"""2""","""17""","""1""","""2""","""2""","""3""","""3""","""2""","""3""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""0""","""12""",50-64 Male
676,"""2""","""1""","""6""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""3""","""1""","""4""","""2""","""4""","""4""","""0""","""12""",30-49 Female
1885,"""1""","""16""","""97""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",65+ Male
930,"""2""","""35""","""-99""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""3""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Male
121,"""5""","""13""","""3""","""3""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""6""",18-29 Male
2555,"""2""","""1""","""3""","""3""","""3""","""3""","""2""","""1""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""2""","""1""","""1""",30-49 Male
1671,"""2""","""1""","""6""","""2""","""3""","""5""","""2""","""3""","""2""","""3""","""1""","""1""","""2""","""4""","""4""","""1""","""-1""","""-1""",50-64 Male
54,"""2""","""8""","""1""","""4""","""5""","""4""","""5""","""1""","""1""","""3""","""2""","""3""","""1""","""4""","""2""","""1""","""1""","""1""",50-64 Female
379,"""2""","""20""","""4""","""3""","""3""","""4""","""4""","""3""","""1""","""3""","""3""","""2""","""2""","""2""","""5""","""1""","""2""","""6""",50-64 Male
824,"""4""","""16""","""3""","""3""","""3""","""3""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""6""",30-49 Male
1695,"""4""","""13""","""2""","""2""","""2""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""1""","""1""","""1""",50-64 Female
1817,"""4""","""11""","""4""","""2""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""3""","""5""","""5""","""5""","""4""","""0""","""12""",30-49 Male
601,"""2""","""17""","""1""","""2""","""2""","""4""","""4""","""3""","""2""","""4""","""3""","""3""","""2""","""2""","""4""","""1""","""2""","""6""",50-64 Female
792,"""1""","""16""","""6""","""2""","""3""","""4""","""3""","""4""","""3""","""4""","""4""","""3""","""5""","""5""","""4""","""2""","""2""","""6""",50-64 Male
401,"""4""","""15""","""11""","""2""","""1""","""2""","""3""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",30-49 Male
1097,"""2""","""13""","""4""","""4""","""4""","""3""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""6""",50-64 Male
2021,"""4""","""11""","""4""","""2""","""2""","""2""","""3""","""2""","""2""","""1""","""2""","""1""","""4""","""4""","""4""","""4""","""0""","""8""",50-64 Male
475,"""1""","""1""","""3""","""4""","""2""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""1""","""1""",30-49 Female
1277,"""2""","""-98""","""1""","""4""","""4""","""3""","""3""","""2""","""2""","""3""","""3""","""2""","""5""","""5""","""5""","""5""","""1""","""6""",30-49 Female
1090,"""1""","""16""","""6""","""3""","""4""","""4""","""4""","""3""","""2""","""2""","""2""","""3""","""2""","""4""","""2""","""2""","""2""","""6""",65+ Male
705,"""4""","""96""","""4""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""0""","""12""",30-49 Female
2086,"""2""","""4""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""4""","""4""","""2""","""1""","""1""",50-64 Male
1505,"""1""","""19""","""1""","""5""","""2""","""4""","""4""","""2""","""1""","""2""","""2""","""2""","""1""","""1""","""2""","""4""","""2""","""6""",65+ Male
1110,"""2""","""13""","""11""","""3""","""2""","""2""","""4""","""3""","""2""","""2""","""2""","""1""","""4""","""2""","""2""","""2""","""0""","""12""",50-64 Male
2397,"""4""","""13""","""3""","""2""","""2""","""2""","""4""","""1""","""2""","""2""","""2""","""1""","""5""","""4""","""4""","""4""","""-1""","""-1""",50-64 Male
2582,"""2""","""1""","""1""","""5""","""4""","""2""","""2""","""1""","""1""","""2""","""1""","""1""","""1""","""2""","""2""","""1""","""-1""","""-1""",50-64 Female
347,"""4""","""11""","""4""","""1""","""1""","""1""","""2""","""3""","""3""","""2""","""4""","""1""","""4""","""4""","""2""","""2""","""1""","""6""",30-49 Female
1656,"""3""","""16""","""5""","""2""","""2""","""3""","""2""","""2""","""1""","""2""","""2""","""3""","""2""","""4""","""3""","""2""","""-1""","""-1""",65+ Male
48,"""4""","""11""","""1""","""2""","""5""","""3""","""1""","""3""","""3""","""2""","""4""","""3""","""1""","""2""","""4""","""1""","""1""","""1""",18-29 Male
2543,"""2""","""6""","""1""","""3""","""2""","""3""","""2""","""2""","""2""","""3""","""3""","""1""","""2""","""4""","""2""","""2""","""0""","""12""",18-29 Male
2110,"""2""","""17""","""1""","""5""","""2""","""5""","""4""","""2""","""2""","""2""","""1""","""1""","""2""","""5""","""2""","""4""","""-1""","""-1""",50-64 Female
1546,"""2""","""11""","""3""","""4""","""5""","""2""","""4""","""1""","""2""","""1""","""2""","""2""","""1""","""4""","""4""","""2""","""1""","""6""",30-49 Female
1094,"""2""","""16""","""1""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""2""","""1""",30-49 Male
940,"""2""","""11""","""3""","""1""","""1""","""2""","""2""","""2""","""2""","""3""","""3""","""1""","""2""","""4""","""2""","""2""","""0""","""12""",30-49 Female
1089,"""2""","""1""","""1""","""3""","""4""","""2""","""3""","""1""","""1""","""3""","""2""","""2""","""3""","""3""","""4""","""2""","""-1""","""-1""",50-64 Male
581,"""4""","""1""","""97""","""5""","""5""","""2""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""5""","""4""","""2""","""1""","""1""",30-49 Male
1607,"""4""","""16""","""3""","""3""","""3""","""2""","""2""","""1""","""1""","""2""","""2""","""1""","""2""","""5""","""5""","""5""","""-1""","""-1""",65+ Female
1726,"""2""","""17""","""1""","""4""","""2""","""4""","""4""","""3""","""2""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""-1""","""-1""",65+ Female
914,"""1""","""4""","""1""","""3""","""2""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""2""","""6""",65+ Female
443,"""2""","""32""","""3""","""2""","""4""","""4""","""2""","""2""","""3""","""3""","""4""","""3""","""2""","""4""","""2""","""2""","""1""","""6""",30-49 Female
1744,"""2""","""1""","""11""","""5""","""5""","""5""","""5""","""2""","""1""","""1""","""1""","""1""","""4""","""4""","""5""","""2""","""0""","""12""",30-49 Female
1498,"""2""","""37""","""4""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""1""","""6""",30-49 Female
1209,"""2""","""32""","""1""","""2""","""2""","""4""","""2""","""1""","""1""","""3""","""3""","""1""","""2""","""4""","""4""","""2""","""1""","""1""",30-49 Male
1985,"""4""","""96""","""-99""","""1""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""1""","""1""",30-49 Female
2435,"""4""","""35""","""4""","""2""","""1""","""2""","""5""","""2""","""1""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""2""","""6""",50-64 Female
1273,"""2""","""1""","""1""","""3""","""3""","""4""","""4""","""1""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Female
1407,"""2""","""-98""","""1""","""3""","""4""","""2""","""2""","""2""","""3""","""2""","""2""","""1""","""4""","""4""","""5""","""4""","""1""","""6""",65+ Female
2018,"""2""","""1""","""1""","""3""","""3""","""3""","""4""","""3""","""3""","""3""","""4""","""3""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Male
1037,"""2""","""5""","""3""","""3""","""3""","""5""","""3""","""1""","""1""","""2""","""2""","""1""","""2""","""1""","""4""","""2""","""-1""","""-1""",65+ Male
2431,"""1""","""16""","""3""","""2""","""4""","""2""","""2""","""3""","""3""","""2""","""3""","""2""","""2""","""2""","""3""","""1""","""-1""","""-1""",30-49 Female
1093,"""4""","""13""","""6""","""-98""","""5""","""-98""","""-98""","""4""","""1""","""3""","""3""","""-98""","""4""","""4""","""5""","""5""","""-1""","""-1""",65+ Female
2427,"""2""","""11""","""1""","""2""","""5""","""4""","""4""","""3""","""2""","""3""","""2""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Male
557,"""2""","""16""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""1""","""1""",65+ Male
1192,"""4""","""11""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""0""","""11""",50-64 Male
841,"""2""","""16""","""1""","""3""","""4""","""3""","""3""","""2""","""1""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""1""","""1""",50-64 Male
545,"""4""","""11""","""3""","""1""","""1""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""1""","""0""","""8""",50-64 Male
694,"""2""","""1""","""3""","""3""","""4""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""1""","""1""",50-64 Female
114,"""2""","""1""","""3""","""4""","""4""","""4""","""3""","""2""","""2""","""3""","""3""","""2""","""2""","""4""","""2""","""2""","""1""","""1""",65+ Female
492,"""2""","""20""","""4""","""3""","""1""","""3""","""4""","""2""","""3""","""3""","""3""","""1""","""2""","""4""","""2""","""4""","""1""","""6""",30-49 Female
881,"""4""","""15""","""1""","""5""","""5""","""5""","""5""","""1""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""8""",30-49 Female
351,"""4""","""13""","""1""","""5""","""4""","""2""","""1""","""3""","""4""","""2""","""4""","""2""","""4""","""5""","""5""","""2""","""0""","""12""",65+ Male
1912,"""2""","""96""","""4""","""3""","""4""","""4""","""4""","""2""","""4""","""1""","""4""","""3""","""1""","""2""","""2""","""4""","""0""","""8""",18-29 Female
1976,"""4""","""19""","""1""","""4""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",30-49 Female
1790,"""4""","""16""","""11""","""4""","""4""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""2""","""1""","""1""","""6""",30-49 Male
1185,"""2""","""-98""","""3""","""4""","""2""","""3""","""1""","""3""","""3""","""2""","""3""","""1""","""4""","""5""","""4""","""1""","""1""","""6""",18-29 Female
2330,"""2""","""8""","""3""","""4""","""2""","""4""","""4""","""2""","""2""","""3""","""3""","""2""","""4""","""4""","""4""","""2""","""1""","""6""",50-64 Male
1749,"""4""","""17""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""1""","""0""","""12""",50-64 Female
